311 1492 73 1653 1212 2 0 185733
312 1512 67 1655 1241 2 0 193027
313 1484 71 1657 1210 2 0 186144
314 1519 74 1663 1224 2 0 193422
315 1668 68 1671 1398 3 0 247321
316 2196 94 1696 1810 3 0 412021
317 2431 94 1714 2036 3 0 534945
318 2477 89 1744 2037 3 0 551019
319 2507 78 1757 2032 2 0 565444
320 2517 93 1775 2058 2 0 570993
321 2521 90 1793 2063 2 0 570035
322 2519 83 1805 2074 2 0 575261
323 2529 86 1817 2079 2 0 575100
324 2556 81 1825 2133 2 0 600758
325 2527 78 1831 2081 2 0 578572
326 2529 85 1839 2086 2 0 578952
327 2507 77 1846 2045 2 0 563329
328 2533 77 1849 2087 2 0 582181
329 2531 76 1851 2092 2 0 581767
330 2527 77 1855 2077 2 0 576051
331 2504 79 1859 2045 2 0 562932
332 2533 90 1866 2087 2 0 580178
333 2535 85 1871 2099 2 0 587315
334 2548 82 1877 2119 2 0 593135
335 2552 84 1880 2125 2 0 597273
336 2537 84 1883 2101 2 0 588322
337 2527 88 1891 2082 2 0 579263
338 2482 84 1898 2005 2 0 542718
339 2480 90 1902 2005 2 0 546158
340 2515 81 1903 2061 2 0 569224
341 2512 75 1907 2054 2 0 565450
342 2515 81 1911 2063 2 0 570028
343 2508 86 1912 2055 2 0 566602
344 2546 84 1914 2119 2 0 596947
345 2505 76 1917 2057 2 0 568827
346 2550 81 1919 2122 2 0 595900
347 2507 73 1922 2047 2 0 564991
348 2501 75 1923 2036 2 0 558349
349 2480 87 1927 1998 2 0 543345
350 2513 87 1930 2056 2 0 569073
351 2487 89 1932 2009 2 0 546087
352 2502 85 1935 2045 2 0 563043
353 2481 83 1937 2004 2 0 544714
354 2520 87 1943 2069 2 0 571423
355 2541 83 1947 2098 2 0 587175
356 2530 76 1950 2066 2 0 569152
357 2519 75 1951 2062 2 0 568292
358 2488 81 1951 2013 2 0 547497
359 2485 79 1955 2007 2 0 545083
360 2492 78 1956 2013 2 0 547265
361 2506 79 1959 2042 2 0 560580
362 2541 82 1962 2109 2 0 592496
363 2534 82 1963 2104 2 0 591228
364 2545 81 1966 2113 2 0 593200
365 2492 87 1967 2018 2 0 552586
366 2510 88 1970 2040 2 0 558828
367 2495 86 1972 2028 2 0 556323
368 2531 92 1974 2087 2 0 580791
369 2511 82 1979 2050 2 0 561094
370 2528 86 1982 2076 2 0 577477
371 2522 80 1983 2066 2 0 571710
