t	N	S	f197536	f197553	f205457	f205440	f197537
5485	1142	89	287	378	184	86	5
5486	1130	83	271	378	157	95	9
5487	1126	82	293	379	165	86	2
5488	1096	75	283	371	148	84	3
5489	1112	77	281	371	159	87	9
5490	1103	87	278	361	167	78	11
5491	1117	88	285	372	163	84	9
5492	1108	93	284	373	172	76	3
5493	1110	94	286	370	162	84	5
5494	1116	90	298	363	154	91	4
5495	1118	87	285	366	170	82	7
5496	1099	88	274	357	166	79	4
5497	1125	97	288	377	160	90	2
5498	1086	92	282	351	145	84	6
5499	1132	76	298	386	162	90	3
5500	1112	86	282	377	166	81	3
5501	1122	86	294	364	169	87	5
5502	1137	93	292	374	161	94	6
5503	1116	84	296	365	159	88	7
5504	1097	84	278	376	152	85	7
5505	1088	87	283	345	147	84	8
5506	1089	90	264	346	157	84	8
5507	1089	88	280	339	161	79	9
5508	1146	80	294	385	179	88	6
5509	1115	83	269	386	168	88	8
5510	1114	83	289	387	167	80	7
5511	1133	92	297	378	167	87	8
5512	1152	90	300	383	172	93	6
5513	1141	80	301	391	168	91	5
5514	1169	78	306	402	169	103	7
5515	1141	84	298	389	163	91	11
5516	1140	85	295	383	168	91	11
5517	1119	84	284	378	157	91	9
5518	1111	85	279	373	170	80	8
5519	1091	86	275	344	150	85	12
5520	1130	83	301	370	164	90	4
5521	1143	86	297	365	162	100	8
5522	1147	93	289	381	166	100	6
5523	1110	93	282	367	153	88	9
5524	1111	86	285	365	161	85	10
5525	1141	78	303	382	170	94	8
5526	1123	78	293	391	172	80	5
5527	1128	75	291	385	166	90	2
5528	1109	82	277	371	155	91	6
5529	1133	81	294	382	168	92	2
5530	1123	76	300	388	163	85	9
5531	1130	88	297	373	158	93	8
5532	1094	89	283	361	149	84	13
5533	1167	85	305	396	171	103	10
5534	1133	83	292	378	157	93	6
5535	1127	85	289	378	170	89	7
5536	1112	94	270	367	163	90	13
5537	1145	81	289	389	176	91	7
5538	1149	80	288	378	175	93	8
5539	1137	81	279	378	169	91	10
5540	1133	79	290	374	171	88	11
5541	1126	84	285	376	170	86	11
5542	1130	84	285	375	166	93	11
5543	1123	79	283	374	169	88	12
5544	1139	87	292	386	170	90	6
5545	1130	91	292	376	168	87	3
5546	1124	95	283	373	160	89	4
5547	1141	84	292	381	161	98	5
5548	1142	85	290	396	153	96	3
5549	1102	87	259	377	159	84	5
5550	1113	82	285	380	156	86	0
5551	1118	84	298	383	158	85	6
5552	1135	86	289	383	158	96	3
5553	1174	81	306	389	186	99	3
5554	1133	86	287	357	175	88	3
5555	1148	87	307	385	174	89	5
5556	1102	84	280	367	164	81	7
5557	1113	89	271	372	166	85	13
5558	1110	88	275	383	158	85	5
5559	1113	89	275	380	155	88	5
5560	1112	82	276	377	162	85	13
5561	1121	84	277	376	171	85	5
5562	1138	89	279	378	175	94	5
5563	1155	83	289	387	183	93	8
5564	1151	82	301	389	173	93	8
5565	1146	86	296	384	166	94	8
5566	1148	86	296	405	164	97	7
5567	1141	87	298	387	164	96	8
5568	1139	84	298	385	170	90	7
5569	1121	92	289	366	162	88	7
5570	1158	83	306	394	173	93	6
5571	1152	89	292	388	176	97	6
5572	1172	84	300	401	183	96	7
5573	1118	91	279	374	162	87	3
5574	1114	96	278	367	167	83	10
5575	1118	97	283	369	168	85	7
5576	1146	99	290	384	176	92	11
5577	1145	89	299	384	171	92	7
5578	1104	89	289	370	153	85	7
5579	1140	78	308	386	154	95	8
5580	1145	83	302	373	173	91	9
5581	1165	88	301	400	179	97	4
5582	1121	86	280	380	167	88	5
5583	1143	81	300	390	170	91	9
5584	1155	81	299	402	168	98	8
5585	1111	80	280	370	156	87	8
5586	1115	87	278	370	156	88	6
5587	1125	81	283	382	151	92	4
5588	1116	88	279	360	158	87	7
5589	1157	82	299	390	170	94	9
5590	1145	83	292	385	160	97	8
5591	1131	81	303	377	163	87	12
5592	1125	90	281	389	167	87	6
5593	1109	85	274	387	166	80	7
5594	1107	81	289	372	154	85	4
5595	1130	83	296	384	165	88	5
5596	1151	90	277	399	177	95	10
5597	1108	84	284	380	156	88	5
5598	1140	81	295	393	178	87	7
5599	1119	78	294	378	154	89	5
5600	1120	81	276	390	166	86	10
5601	1108	90	295	369	148	88	11
5602	1127	87	292	373	159	93	6
5603	1143	85	290	394	167	94	5
5604	1145	84	303	384	165	94	8
5605	1162	89	295	393	178	97	6
5606	1117	86	297	373	166	82	3
5607	1151	87	305	393	166	94	10
5608	1109	86	274	376	163	85	10
5609	1124	84	270	401	167	84	6
5610	1128	85	285	411	160	87	3
5611	1106	95	277	362	154	87	4
5612	1107	92	278	369	157	87	1
5613	1132	84	287	375	173	88	6
5614	1127	90	287	381	169	84	13
5615	1111	89	291	362	166	87	14
5616	1109	87	277	364	163	87	10
5617	1089	83	274	364	154	80	8
5618	1111	82	277	360	164	88	13
5619	1135	87	287	383	161	92	6
5620	1162	91	294	379	167	100	8
5621	1130	84	293	382	153	94	6
5622	1137	86	298	385	158	94	6
5623	1119	91	276	374	162	90	8
5624	1120	96	271	387	160	86	10
5625	1132	91	289	393	163	88	5
5626	1136	93	294	378	158	96	8
5627	1103	95	282	377	161	79	5
5628	1134	85	294	381	175	87	5
5629	1102	88	276	357	160	84	6
5630	1112	80	279	374	174	80	8
5631	1132	80	279	383	170	90	4
5632	1119	81	287	382	159	88	5
5633	1097	88	270	366	156	82	10
5634	1121	80	293	376	163	85	14
5635	1129	79	295	382	177	82	9
5636	1121	74	284	384	170	83	8
5637	1102	87	272	374	174	75	5
5638	1100	90	276	368	166	81	5
5639	1128	97	283	385	168	87	5
5640	1135	92	295	392	166	91	2
5641	1148	85	300	388	169	94	5
5642	1178	79	299	413	175	103	4
5643	1144	77	297	399	166	92	0
5644	1120	92	283	386	163	84	6
5645	1100	88	286	367	161	79	8
5646	1117	95	293	364	162	86	7
5647	1144	93	295	382	170	94	13
5648	1126	78	288	383	162	89	9
5649	1124	86	279	378	171	90	8
5650	1128	85	279	370	177	87	8
5651	1120	81	276	383	166	86	11
5652	1148	87	296	405	163	96	8
5653	1145	84	294	399	160	98	6
5654	1155	86	288	403	179	92	8
5655	1146	87	298	384	169	94	8
5656	1114	80	277	382	170	81	6
5657	1131	84	293	394	166	89	6
5658	1105	87	284	369	154	85	6
5659	1129	83	289	391	149	97	6
5660	1142	84	293	389	165	96	7
5661	1132	86	288	383	162	89	6
5662	1131	85	282	381	164	88	8
5663	1156	79	300	391	184	87	9
5664	1114	84	296	371	161	82	8
5665	1159	85	294	394	181	94	6
5666	1166	77	306	390	177	97	5
5667	1152	82	290	390	168	98	3
5668	1148	91	301	384	166	95	4
5669	1132	89	285	377	165	92	5
5670	1122	79	288	381	160	88	4
5671	1116	79	294	374	163	82	8
5672	1149	77	321	374	170	93	12
5673	1134	82	294	377	167	91	11
5674	1107	82	274	379	154	88	6
5675	1109	88	290	357	152	89	3
5676	1125	88	288	378	159	92	4
5677	1095	86	276	364	156	83	5
5678	1117	83	293	375	165	85	9
5679	1113	88	294	380	157	85	12
5680	1129	89	282	393	167	89	8
5681	1167	84	296	414	172	102	4
5682	1148	91	288	404	178	91	3
5683	1133	79	288	393	165	89	9
5684	1146	85	282	403	177	88	3
5685	1130	83	286	391	167	87	7
5686	1125	79	290	377	172	84	5
5687	1114	82	287	370	166	83	7
5688	1118	90	273	381	167	85	5
5689	1139	84	273	384	170	96	3
5690	1151	85	299	388	170	94	6
5691	1154	94	313	384	162	99	5
5692	1150	82	302	393	171	94	7
5693	1079	80	269	364	156	74	8
5694	1100	86	277	368	161	80	7
5695	1126	86	276	382	159	92	8
5696	1131	85	275	380	183	85	8
5697	1116	80	291	378	166	85	8
5698	1134	80	292	396	165	87	7
5699	1124	87	296	378	172	82	4
5700	1131	86	313	362	161	92	7
5701	1125	84	279	366	170	90	4
5702	1131	90	291	377	167	93	5
5703	1153	81	286	389	184	91	7
5704	1126	93	282	383	165	86	6
5705	1139	82	305	387	164	88	10
5706	1144	87	305	380	161	97	8
5707	1131	83	292	374	163	94	6
5708	1117	88	285	360	167	86	6
5709	1077	96	269	340	164	73	9
5710	1120	99	270	365	170	91	3
5711	1134	85	278	380	172	91	7
5712	1085	82	284	351	151	80	3
5713	1097	84	295	349	144	86	5
5714	1121	85	278	363	167	88	4
5715	1129	82	284	379	164	90	4
5716	1149	84	304	386	160	95	3
5717	1140	85	297	375	161	97	8
5718	1140	91	293	387	161	95	6
5719	1134	90	298	387	159	94	7
5720	1115	85	286	371	160	87	12
5721	1107	89	297	348	152	91	11
5722	1118	81	297	371	158	86	9
5723	1096	92	285	356	166	77	10
5724	1099	79	282	380	158	80	8
5725	1137	86	300	385	168	90	14
5726	1141	82	302	379	157	98	7
5727	1119	85	285	383	160	86	11
5728	1161	88	293	382	183	93	9
5729	1130	95	296	361	166	90	4
5730	1096	84	276	361	157	83	8
5731	1131	86	290	379	168	89	7
5732	1145	80	277	389	177	93	15
5733	1124	83	271	373	174	85	8
5734	1122	89	288	361	164	90	5
5735	1133	91	292	376	160	94	3
5736	1071	90	275	358	132	86	6
5737	1071	94	268	351	150	78	5
5738	1116	86	290	379	157	87	7
5739	1107	83	291	375	154	85	9
5740	1102	86	273	379	159	81	7
5741	1120	89	283	386	174	79	8
5742	1134	91	280	380	186	84	7
5743	1085	87	253	378	162	78	11
5744	1094	89	265	377	150	85	4
5745	1091	92	278	365	152	83	5
5746	1103	91	285	357	162	82	9
5747	1098	86	278	373	153	83	10
5748	1099	88	278	374	151	86	7
5749	1102	88	280	373	151	84	9
5750	1110	82	286	380	146	91	5
5751	1141	83	315	378	161	91	8
5752	1156	85	308	382	171	97	9
5753	1133	83	288	380	169	88	2
5754	1128	76	286	380	174	87	7
5755	1135	81	283	373	176	88	5
5756	1139	77	290	377	178	88	3
5757	1143	83	301	383	164	95	7
5758	1136	84	298	390	154	95	9
5759	1121	84	291	369	157	92	8
5760	1142	83	290	387	155	95	5
5761	1149	82	294	391	169	93	3
5762	1154	85	297	380	175	96	7
5763	1152	97	302	385	173	97	5
5764	1157	86	296	396	180	93	7
5765	1130	82	286	369	183	85	8
5766	1134	81	288	374	177	88	7
5767	1157	90	309	390	181	91	5
5768	1127	89	281	381	172	87	3
5769	1123	89	287	377	173	83	3
5770	1116	92	288	380	169	81	8
5771	1097	91	279	362	166	76	8
5772	1125	87	284	395	170	83	8
5773	1165	92	302	384	177	99	4
5774	1137	93	294	383	170	93	3
5775	1118	97	278	373	168	91	3
5776	1139	95	289	380	164	95	4
5777	1134	88	299	389	169	89	9
5778	1136	89	293	381	159	97	11
5779	1105	82	272	380	159	83	10
5780	1112	87	284	363	166	85	8
5781	1114	85	277	357	178	82	9
5782	1111	88	286	368	169	79	7
5783	1139	91	304	388	169	88	2
5784	1142	89	311	388	168	89	2
5785	1098	89	277	370	159	80	4
5786	1110	85	288	365	153	85	7
5787	1105	88	282	382	153	82	3
5788	1133	86	296	370	172	88	6
5789	1125	81	295	373	170	87	4
5790	1079	85	270	374	151	80	3
5791	1116	76	289	378	166	85	2
5792	1136	82	301	381	159	94	3
5793	1122	82	286	388	158	92	2
5794	1127	88	289	378	153	94	3
5795	1147	94	298	384	162	95	7
5796	1154	92	304	382	169	97	8
5797	1134	87	299	387	166	90	1
5798	1147	85	302	401	169	92	3
5799	1123	100	277	391	166	85	6
5800	1121	84	278	385	173	82	2
5801	1142	93	282	372	181	90	6
5802	1121	96	267	386	163	86	5
5803	1120	91	273	392	164	86	3
5804	1132	89	283	387	166	90	4
5805	1143	84	290	396	165	95	7
5806	1123	90	283	385	165	90	7
5807	1137	89	287	375	165	90	5
5808	1164	85	310	395	171	99	4
5809	1128	88	285	387	164	91	6
5810	1125	87	270	389	178	82	11
5811	1161	87	288	391	179	97	5
5812	1143	88	291	388	169	93	3
5813	1128	90	285	363	172	88	9
5814	1127	82	285	378	172	89	7
5815	1145	89	302	386	175	89	2
5816	1161	87	300	394	181	93	7
5817	1142	86	298	369	176	92	7
5818	1160	82	311	377	173	99	7
5819	1139	90	289	381	169	94	6
5820	1127	90	283	379	166	91	11
5821	1127	85	286	385	167	85	9
5822	1133	96	293	364	162	93	9
5823	1115	88	267	377	163	88	5
5824	1109	91	279	377	165	80	2
5825	1156	85	292	393	180	94	7
5826	1156	82	299	386	182	91	7
5827	1146	81	294	402	169	90	4
5828	1126	83	288	396	167	85	7
5829	1131	88	294	387	165	87	11
5830	1136	89	299	387	166	90	5
5831	1121	87	292	370	176	83	8
5832	1112	91	288	368	159	86	8
5833	1141	91	298	375	165	95	6
5834	1091	90	282	371	148	81	3
5835	1098	86	275	366	166	79	8
5836	1117	88	280	377	172	86	7
5837	1111	90	278	358	163	86	11
5838	1131	87	300	360	158	96	14
5839	1138	92	292	381	164	96	10
5840	1129	88	280	387	171	86	9
5841	1137	82	295	383	173	86	11
5842	1164	77	312	406	170	97	9
5843	1128	86	289	383	164	89	12
5844	1111	89	277	370	157	89	16
5845	1133	84	283	384	163	91	9
5846	1107	84	275	385	161	84	6
5847	1111	89	274	370	169	82	9
5848	1129	76	303	384	163	87	8
5849	1121	84	295	371	157	90	8
5850	1155	92	304	396	172	94	3
5851	1138	81	306	379	164	93	4
5852	1136	87	309	371	160	95	3
5853	1123	82	280	390	158	91	7
5854	1132	77	278	404	166	90	10
5855	1122	81	288	386	164	88	11
5856	1146	85	292	404	175	91	10
5857	1157	88	286	391	188	89	9
5858	1167	86	300	400	189	90	9
5859	1159	82	297	396	189	91	8
5860	1155	92	300	388	166	99	10
5861	1132	86	283	384	162	95	9
5862	1130	85	284	388	167	92	4
5863	1135	89	292	393	165	93	3
5864	1139	86	298	381	173	88	10
5865	1141	87	296	380	169	93	9
5866	1138	78	297	379	177	87	10
5867	1121	89	291	369	166	87	9
5868	1106	80	288	383	164	80	5
5869	1116	90	283	368	163	89	6
5870	1144	82	290	399	172	91	6
5871	1095	84	280	363	156	85	10
5872	1153	80	294	390	174	94	11
5873	1139	83	287	403	167	94	5
5874	1153	90	279	398	186	88	5
5875	1117	84	272	385	161	86	8
5876	1108	82	286	367	161	83	3
5877	1110	81	290	377	162	84	8
5878	1113	91	292	383	149	91	5
5879	1132	85	305	375	158	93	9
5880	1125	82	284	388	153	92	8
5881	1118	81	284	383	168	86	9
5882	1109	84	287	374	158	88	6
5883	1115	75	291	382	169	81	3
5884	1108	87	293	371	160	84	1
5885	1097	96	282	359	164	76	3
5886	1114	86	290	369	171	82	3
5887	1143	88	286	381	187	85	8
5888	1116	85	289	375	167	81	8
5889	1132	73	295	383	163	88	7
5890	1098	83	278	366	159	80	9
5891	1086	85	255	361	171	75	7
5892	1100	81	268	367	166	84	6
5893	1094	90	257	365	162	81	4
5894	1088	85	260	368	159	79	5
5895	1131	75	287	391	160	91	3
5896	1132	83	286	389	170	88	7
5897	1110	86	286	362	160	85	8
5898	1114	88	285	379	162	85	6
5899	1069	86	266	349	151	77	6
5900	1136	82	295	391	158	93	3
5901	1123	85	283	382	157	92	5
5902	1099	88	280	368	154	85	5
5903	1140	81	303	383	169	89	7
5904	1111	82	298	361	162	85	11
5905	1127	79	289	381	175	85	9
5906	1121	78	292	374	164	87	7
5907	1138	81	285	392	172	88	5
5908	1159	84	301	383	180	94	5
5909	1147	82	295	387	163	96	4
5910	1102	92	266	375	166	81	6
5911	1126	89	269	379	166	91	5
5912	1112	89	273	383	161	87	4
5913	1112	86	282	371	171	80	3
5914	1094	86	273	345	168	80	3
5915	1108	88	294	359	161	82	4
5916	1133	85	294	389	162	89	5
5917	1142	83	297	389	161	98	8
5918	1110	84	272	387	146	93	6
5919	1131	87	274	376	174	89	8
5920	1107	88	280	373	164	85	9
5921	1161	77	294	417	172	97	8
5922	1145	82	290	382	178	92	11
5923	1143	82	300	375	172	92	12
5924	1122	91	276	368	169	87	8
5925	1127	94	277	371	165	91	5
5926	1158	86	291	394	182	92	4
5927	1159	78	304	404	180	91	4
5928	1123	79	300	387	162	84	6
5929	1082	77	281	377	156	71	4
5930	1108	83	294	378	154	85	5
5931	1165	80	312	400	166	102	8
5932	1137	84	305	394	159	92	5
5933	1122	89	298	381	160	86	10
5934	1072	91	261	356	163	71	7
5935	1092	88	269	368	161	78	4
5936	1084	96	282	344	154	79	11
5937	1099	91	283	354	162	79	10
5938	1120	84	282	382	167	83	6
5939	1104	77	267	385	153	85	11
5940	1135	81	282	390	169	90	5
5941	1123	90	281	374	170	88	3
5942	1135	86	291	377	162	94	7
5943	1103	93	283	372	168	79	4
5944	1073	93	253	357	152	78	8
5945	1085	89	264	361	164	76	8
5946	1125	86	286	372	166	92	6
5947	1116	85	282	369	157	93	2
5948	1144	85	296	384	165	93	2
5949	1144	82	307	373	172	89	6
5950	1101	90	281	359	162	81	11
5951	1111	82	284	366	171	80	5
5952	1125	89	302	371	166	85	1
5953	1136	92	298	376	171	90	0
5954	1143	83	292	386	175	90	6
5955	1176	83	309	388	183	101	6
5956	1134	83	295	380	162	91	7
5957	1132	82	276	407	172	89	8
5958	1141	89	285	392	179	87	6
5959	1137	90	284	400	177	85	10
5960	1165	85	314	415	177	96	6
5961	1144	91	309	383	166	93	7
5962	1144	85	297	392	162	94	7
5963	1123	93	286	370	155	91	8
5964	1121	93	283	367	158	93	3
5965	1125	84	287	376	163	88	7
5966	1135	80	300	391	163	88	11
5967	1144	84	301	391	158	100	7
5968	1127	82	288	387	158	92	4
5969	1130	81	294	387	158	91	11
5970	1112	88	276	370	156	92	5
5971	1132	85	278	371	162	95	7
5972	1116	88	285	360	157	93	11
5973	1102	79	279	358	158	86	7
5974	1130	81	288	375	166	91	4
5975	1088	82	270	371	151	83	4
5976	1074	88	272	345	142	81	3
5977	1119	89	275	382	160	88	10
5978	1126	82	278	388	166	85	12
5979	1098	86	280	364	152	85	9
5980	1131	86	288	376	169	92	8
5981	1145	80	298	375	162	98	5
5982	1123	79	292	362	156	94	8
5983	1136	81	298	372	154	100	4
5984	1136	90	291	379	163	93	3
5985	1145	82	301	384	163	97	7
5986	1153	81	306	382	177	94	6
5987	1122	78	284	384	165	88	12
5988	1138	87	287	377	173	89	10
5989	1096	94	267	365	164	82	5
5990	1114	91	292	383	163	80	6
5991	1118	96	289	365	171	81	8
5992	1117	93	286	357	167	87	5
5993	1148	89	293	384	177	93	8
5994	1115	92	286	376	156	88	10
5995	1134	80	296	388	168	87	7
5996	1133	80	291	375	159	94	6
5997	1130	86	288	370	170	88	12
5998	1160	83	289	388	189	91	5
5999	1139	86	288	377	177	89	4
6000	1146	88	304	385	167	93	4
